name,repeat_status,stim_type,thisN,thisTrialN,thisRepN,button_resp.keys,button_resp.rt,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,thisRow.t,notes,instructions.started,text_instructions.started,button_resp_inst.started,instructions.stopped,button_resp_inst.keys,button_resp_inst.rt,image_stim.started,image.started,button_resp.started,text.started,image.stopped,text.stopped,button_resp.stopped,image_stim.stopped,image_loop.button_resp.keys,image_loop.button_resp.rt,end.started,text_end.started,button_resp_end.started,end.stopped,button_resp_end.keys,button_resp_end.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/faces/female/Julie_Sarinana.jpg,original,face,165,165,0,None,,0,165,165,165,217.85834224999417,,,,,,,,217.8477827500028,217.85834224999417,217.85834224999417,218.12791470800585,218.16197583300527,219.18786179200106,219.2172147079982,219.1993932500045,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26437080.thl.jpg,original,object,166,166,0,None,,0,166,166,166,219.2172147079982,,,,,,,,219.20719045799342,219.2172147079982,219.2172147079982,219.49617162499635,219.51939145800134,220.3711539999931,220.4017723750003,220.38398475000577,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/heartchocolat.jpg,original,object,167,167,0,None,,0,167,167,167,220.4017723750003,,,,,,,,220.39116441700025,220.4017723750003,220.4017723750003,220.6834591670049,220.70695087499917,221.87737466700491,221.89407187499455,221.8775394999975,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/heartchocolat.jpg,repeat,object,168,168,0,2,0.27315816600457765,0,168,168,168,221.89407187499455,,,,,,,,221.88329816699843,221.89407187499455,221.89407187499455,222.1789637079928,222.19037941699207,223.0579962500051,223.07461487500404,223.0581684170029,2,0.27315816600457765,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26440261.thl.jpg,original,object,169,169,0,None,,0,169,169,169,223.07461487500404,,,,,,,,223.06395829199755,223.07461487500404,223.07461487500404,223.3580311669939,223.36951579200104,224.19041804199514,224.20779191699694,224.19060008300585,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/funlamp.jpg,original,object,170,170,0,None,,0,170,170,170,224.20779191699694,,,,,,,,224.19754587499483,224.20779191699694,224.20779191699694,224.4915028749965,224.5023850419966,225.5925869999919,225.65764737500285,225.5927851669985,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Bryan_Cranston.jpg,original,face,171,171,0,None,,0,171,171,171,225.65764737500285,,,,,,,,225.64885041699745,225.65764737500285,225.65764737500285,225.89385295800457,225.9538894169964,226.708281291998,226.79497616700246,226.7631211669941,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Sanjay_Gupta.jpg,original,face,172,172,0,None,,0,172,172,172,226.79497616700246,,,,,,,,226.78432616699138,226.79497616700246,226.79497616700246,227.07100291700044,227.09463979200518,227.94552275000024,227.9812616249983,227.95737908300362,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Hillary_Duff.jpg,original,face,173,173,0,2,0.8462272920005489,0,173,173,173,227.9812616249983,,,,,,,,227.9719472919969,227.9812616249983,227.9812616249983,228.2556596249924,228.27868929199758,229.3204078330018,229.36005254200427,229.34194066700002,2,0.8462272920005489,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/DSCN3767-sm.jpg,original,object,174,174,0,None,,0,174,174,174,229.36005254200427,,,,,,,,229.3500624580047,229.36005254200427,229.36005254200427,229.64556183299283,229.6568997919967,230.88667087499925,230.90406320799957,230.88686020800378,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/tricycle.jpg,original,object,175,175,0,None,,0,175,175,175,230.90406320799957,,,,,,,,230.89419716699922,230.90406320799957,230.90406320799957,231.19171691700467,231.20267749999766,232.25155837499187,232.2814157919929,232.25175112500438,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Hillary_Duff.jpg,repeat,face,176,176,0,2,0.5441307919973042,0,176,176,176,232.2814157919929,,,,,,,,232.27113787499547,232.2814157919929,232.2814157919929,232.55054024999845,232.57584362500347,233.41751270799432,233.45960287499474,233.44067062500108,2,0.5441307919973042,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/22856784.thl.jpg,original,object,177,177,0,None,,0,177,177,177,233.45960287499474,,,,,,,,233.4488952919928,233.45960287499474,233.45960287499474,233.7436231669999,233.75594245799584,234.50872191699455,234.5450605829974,234.5088778329955,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Lionel_Messi.jpg,original,face,178,178,0,None,,0,178,178,178,234.5450605829974,,,,,,,,234.534560125001,234.5450605829974,234.5450605829974,234.80576191699947,234.8392937919998,235.77102737499808,235.89033420800115,235.79496133299835,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Mary_Barra.jpg,original,face,179,179,0,None,,0,179,179,179,235.89033420800115,,,,,,,,235.88167170800443,235.89033420800115,235.89033420800115,236.09521070799383,236.18947754199326,237.31601075000071,237.44013279199135,237.4064362920035,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Max_Verstappen.jpg,original,face,180,180,0,None,,0,180,180,180,237.44013279199135,,,,,,,,237.43028141699324,237.44013279199135,237.44013279199135,237.70517379199737,237.74098279200552,238.78420704200107,238.83560508300434,238.81729066699336,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/8245419.thl.jpg,original,object,181,181,0,None,,0,181,181,181,238.83560508300434,,,,,,,,238.8252702919999,238.83560508300434,238.83560508300434,239.11395625000296,239.13728016699315,240.15362687499146,240.1937603749975,240.16482662499766,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Margaret_Atwood.jpg,original,face,182,182,0,None,,0,182,182,182,240.1937603749975,,,,,,,,240.1835034579999,240.1937603749975,240.1937603749975,240.46464020799613,240.4895684170042,241.23742266699264,241.27183537499513,241.24916574999224,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Nora_Roberts.jpg,original,face,183,183,0,None,,0,183,183,183,241.27183537499513,,,,,,,,241.26133645800292,241.27183537499513,241.27183537499513,241.55000804200245,241.57306945799792,242.75801045799744,242.78667554199637,242.77028820800479,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/22925624.thl.jpg,original,object,184,184,0,None,,0,184,184,184,242.78667554199637,,,,,,,,242.77748066700588,242.78667554199637,242.78667554199637,243.07222662499407,243.08274595800322,243.88340766700276,243.91146691699396,243.89469779199862,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/AANTHAT2.jpg,original,object,185,185,0,None,,0,185,185,185,243.91146691699396,,,,,,,,243.9009078329982,243.91146691699396,243.91146691699396,244.19169649999822,244.21308795799268,245.39036229200428,245.42035524999665,245.40267487500387,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/ACANOL.jpg,original,object,186,186,0,None,,0,186,186,186,245.42035524999665,,,,,,,,245.40962979200413,245.42035524999665,245.42035524999665,245.70703979200334,245.71900979199563,246.78773795800225,246.80232062499272,246.78791687499324,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26425322.thl.jpg,repeat,object,187,187,0,2,0.6428902499901596,0,187,187,187,246.80232062499272,,,,,,,,246.7919866250013,246.80232062499272,246.80232062499272,247.0835844999965,247.10854770800506,248.1284599579958,248.16850920800061,248.1396856670035,2,0.6428902499901596,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/George_Clooney.jpg,repeat,face,188,188,0,None,,0,188,188,188,248.16850920800061,,,,,,,,248.1583357079944,248.16850920800061,248.16850920800061,248.43441604200052,248.47023150000314,249.50738179200562,249.5609480419953,249.52921579200483,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/Abottleopener.jpg,original,object,189,189,0,None,,0,189,189,189,249.5609480419953,,,,,,,,249.55055933300173,249.5609480419953,249.5609480419953,249.82472775000497,249.85943574999692,250.6166318750038,250.6549294169963,250.63887337499182,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/Aflower136.jpg,original,object,190,190,0,2,0.7015229999960866,0,190,190,190,250.6549294169963,,,,,,,,250.64496237499407,250.6549294169963,250.6549294169963,250.9389029169979,250.95067229200504,251.99963424999441,252.01739195799746,251.99979766699835,2,0.7015229999960866,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/jumpmattress.jpg,original,object,191,191,0,2,0.610225915996125,0,191,191,191,252.01739195799746,,,,,,,,252.0065997079946,252.01739195799746,252.01739195799746,252.30267662499682,252.31462000000465,253.16264887500438,253.1790947499976,253.1628517920035,2,0.610225915996125,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/fireking-file-cabinet.jpg,original,object,192,192,0,None,,0,192,192,192,253.1790947499976,,,,,,,,253.16817541699857,253.1790947499976,253.1790947499976,253.45820100000128,253.48250199999893,254.6306937079935,254.67343408300076,254.64283662500384,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Spike_Lee.jpg,original,face,193,193,0,None,,0,193,193,193,254.67343408300076,,,,,,,,254.66290574999584,254.67343408300076,254.67343408300076,254.948975583,254.9738558329991,255.88140129200474,255.94614045799244,255.89102195799933,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Caleb_Dressel.jpg,original,face,194,194,0,None,,0,194,194,194,255.94614045799244,,,,,,,,255.9365645420039,255.94614045799244,255.94614045799244,256.19313775000046,256.2423468329944,257.0815663329995,257.14489279199915,257.1237290830031,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26424075.thl.jpg,original,object,195,195,0,None,,0,195,195,195,257.14489279199915,,,,,,,,257.1341339999926,257.14489279199915,257.14489279199915,257.42004312499193,257.44317691700417,258.6260901249916,258.654563707998,258.6379503329954,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/saltpeppershakerjpg.jpg,original,object,196,196,0,None,,0,196,196,196,258.654563707998,,,,,,,,258.6439971249929,258.654563707998,258.654563707998,258.94113045799895,258.9525481669989,259.7950133330014,259.82556812500115,259.80722316699394,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/Atoyfiretru11.jpg,original,object,197,197,0,2,0.7584115829959046,0,197,197,197,259.82556812500115,,,,,,,,259.81500449999294,259.82556812500115,259.82556812500115,260.1049794580031,260.1276997499954,261.27624595799716,261.29302204199485,261.2764368329954,2,0.7584115829959046,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/AARMCHA25.jpg,original,object,198,198,0,None,,0,198,198,198,261.29302204199485,,,,,,,,261.282361916994,261.29302204199485,261.29302204199485,261.5763591249997,261.58867233300407,262.52341387499473,262.5519080829981,262.52359404199524,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Tom_Hardy.jpg,repeat,face,199,199,0,2,0.5851995830016676,0,199,199,199,262.5519080829981,,,,,,,,262.54108829199686,262.5519080829981,262.5519080829981,262.8270477920014,262.85138658300275,263.62587208299374,263.6735023749934,263.64527150000504,2,0.5851995830016676,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/ATOWRACK3.jpg,original,object,200,200,0,None,,0,200,200,200,263.6735023749934,,,,,,,,263.6631655419915,263.6735023749934,263.6735023749934,263.946823708,263.9702299999917,264.77447091699287,264.81352275000245,264.80043337499956,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/23051010.thl.jpg,repeat,object,201,201,0,2,0.6581599160126643,0,201,201,201,264.81352275000245,,,,,,,,264.8039501250023,264.81352275000245,264.81352275000245,265.10061387499445,265.1106123329955,265.85207779200573,265.86953904200345,265.85260724999534,2,0.6581599160126643,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/ACENTRIF5.jpg,original,object,202,202,0,None,,0,202,202,202,265.86953904200345,,,,,,,,265.85957625000447,265.86953904200345,265.86953904200345,266.1497225829953,266.17408050000085,267.1088029579987,267.1340507080022,267.1205496670009,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26387436.thl.jpg,original,object,203,203,0,None,,0,203,203,203,267.1340507080022,,,,,,,,267.12465625000186,267.1340507080022,267.1340507080022,267.422425458004,267.43458466700395,268.27184204199875,268.3280885830027,268.27203129199916,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Paul_Rudd.jpg,original,face,204,204,0,None,,0,204,204,204,268.3280885830027,,,,,,,,268.31767258299806,268.3280885830027,268.3280885830027,268.5692056669941,268.629640166997,269.50692945800256,269.5738222920045,269.55258687499736,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26424973.thl.jpg,original,object,205,205,0,None,,0,205,205,205,269.5738222920045,,,,,,,,269.5636499169923,269.5738222920045,269.5738222920045,269.8591827079945,269.87117137499445,270.8548610419966,270.90025954200246,270.85503420799796,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Donald_Glover.jpg,original,face,206,206,0,None,,0,206,206,206,270.90025954200246,,,,,,,,270.88959883300413,270.90025954200246,270.90025954200246,271.1509926250001,271.1950647920021,271.90903208300006,271.98590091700316,271.9530041669932,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Scarlett_Johansson.jpg,original,face,207,207,0,2,0.7311026670067804,0,207,207,207,271.98590091700316,,,,,,,,271.9753888749983,271.98590091700316,271.98590091700316,272.2547901249927,272.2908361669979,273.15848820799147,273.19857241699356,273.18029404200206,2,0.7311026670067804,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/26684634.thl.jpg,original,object,208,208,0,None,,0,208,208,208,273.19857241699356,,,,,,,,273.1887247499981,273.19857241699356,273.19857241699356,273.48527216700313,273.4980585000012,274.6165913330042,274.6397632500011,274.62686770799337,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/AAIRPORTC.jpg,original,object,209,209,0,None,,0,209,209,209,274.6397632500011,,,,,,,,274.6312587499997,274.6397632500011,274.6397632500011,274.9229299580038,274.93232904199976,275.9082865419914,275.97223829200084,275.9084754999931,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Billie_Eilish.jpg,original,face,210,210,0,2,0.8329935830115573,0,210,210,210,275.97223829200084,,,,,,,,275.9628807919944,275.97223829200084,275.97223829200084,276.20458125000005,276.2728294999979,277.0678212079947,277.14645191699674,277.1172753330029,2,0.8329935830115573,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Jennifer_Lopez.jpg,original,face,211,211,0,2,0.5425011670013191,0,211,211,211,277.14645191699674,,,,,,,,277.136837041995,277.14645191699674,277.14645191699674,277.4196975829982,277.44479954200506,278.1872206249973,278.2602080420038,278.19948812499933,2,0.5425011670013191,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Beyonce.jpg,repeat,face,212,212,0,2,0.3698408749914961,0,212,212,212,278.2602080420038,,,,,,,,278.24985654199554,278.2602080420038,278.2602080420038,278.5026444999967,278.5648194999958,279.318849999996,279.39509729199926,279.3635605830059,2,0.3698408749914961,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Mitch_McConnell.jpg,original,face,213,213,0,None,,0,213,213,213,279.39509729199926,,,,,,,,279.3844756670005,279.39509729199926,279.39509729199926,279.6681998749991,279.6917756250041,280.6647704170027,280.733284832997,280.68788637500256,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/female/Vanessa_Hudgens.jpg,original,face,214,214,0,None,,0,214,214,214,280.733284832997,,,,,,,,280.72252312500495,280.733284832997,280.733284832997,280.9889155419951,281.03537924999546,282.17215608300467,282.22838670799683,282.20817795800394,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/ACDRAINER.jpg,original,object,215,215,0,None,,0,215,215,215,282.22838670799683,,,,,,,,282.2183183750021,282.22838670799683,282.22838670799683,282.51165312499506,282.5244897920056,283.6858207079931,283.77751262500533,283.69598616700387,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/David_Schwimmer.jpg,original,face,216,216,0,None,,0,216,216,216,283.77751262500533,,,,,,,,283.7688496250048,283.77751262500533,283.77751262500533,283.99403800000437,284.0712539579981,284.8079811249918,284.96731716700015,284.88787629199214,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Prince_Harry.jpg,repeat,face,217,217,0,2,0.5662919169990346,0,217,217,217,284.96731716700015,,,,,,,,284.95867441699374,284.96731716700015,284.96731716700015,285.18672629199864,285.2610202499927,286.11021920799976,286.2157075419964,286.18869833300414,2,0.5662919169990346,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/objects/retainertheeth.jpg,original,object,218,218,0,None,,0,218,218,218,286.2157075419964,,,,,,,,286.20492858299986,286.2157075419964,286.2157075419964,286.4926032499934,286.51588504199754,287.54984887500177,287.58925591700245,287.5612303749949,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
images/faces/male/Eddie_Redmayne.jpg,original,face,219,219,0,None,,0,219,219,219,287.58925591700245,,,,,,,,287.5793711669976,287.58925591700245,287.58925591700245,287.8631531669962,287.88764162499865,288.74185691699677,288.76795733299514,288.75430045799294,None,,,,,,,,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.75456533300166,288.76795733299514,288.76795733299514,289.324796957997,2,0.5566736670007231,001,001,2025-05-30_14h40.21.230,N170,2024.2.4,None,2025-05-30 14h40.27.581570 -0400,
